101491,十 我当小厨师,70890
101492,十一 谁长得快——数据的收集与整理（二）,70890
103687,一 热闹的民俗节——对称,70891
71067,二 大数知多少——万以上数的认识,70891
71069,三 走进天文馆——年、月、日,70891
71071,四 家居中的学问——小数的初步认识,70891
103688,五 繁忙的工地——线和角,70891
71076,六 保护大天鹅——三位数乘两位数,70891
71090,七 交通中的线——平行与相交,70891
71084,八 收获的季节——除数是两位数的除法,70891
103685,九 快捷的物流运输——解决问题,70891
103686,十 小小志愿者——混合运算,70891
71096,十一 新校服——条形统计图,70891
101494,一 泰山古树——计算器,70892
71042,二 节能减排——用字母表示数,70892
71044,三 快乐农场——运算律,70892
71049,四 巧手小巧匠——认识多边形,70892
71050,五 动物世界——小数的意义和性质,70892
101495,六 趣味拼搭——观察物体,70892
71053,七 奇异的克隆牛——小数的加减法,70892
71057,八 今天我当家——小数乘法,70892
101496,九 我锻炼 我健康——平均数,70892
71059,十 游三峡——小数除法,70892
71007,一 走进动物园——简易方程,70893
71010,二 生活中的多边形——多边形的面积,70893
71016,三 团体操表演——因数与倍数,70893
71019,四 中国的热极——认识负数,70893
71021,五 校园艺术节——分数的意义和性质,70893
71024,六 图案美——对称、平移与旋转,70893
71028,七 剪纸中的数学——分数加减法（一）,70893
103690,八 绿色家园——拆线统计图,70893
101498,一 走进军营——方向与位置,70894
70980,二 关注环境——分数加减法（二）》,70894
70982,三 包装盒——长方体和正方体,70894
70987,四 小手艺展示——分数乘法,70894
70988,五 摸球游戏——可能性,70894
70989,六 布艺兴趣小组——分数除法,70894
70990,七 人体的奥秘——比,70894
70993,八 中国的世界遗产——分数四则混合运算,70894
70995,九 爱护眼睛——统计,70894
70925,一 完美的图形——圆,70895
70926,二 体检中的百分数——百分数（一）,70895
103692,三 欢乐农家游——百分数（二）,70895
70951,四 冰激凌盒有多大——圆柱和圆锥,70895
70961,五 啤酒生产中的数学——比例,70895
70964,六 快乐足球——比例尺,70895
70973,七 奥运奖牌——扇形统计图,70895
108602,一 走进数学乐园,108544
108603,二 小动物上学,108544
108583,三 我们去郊游,108544
108585,四 森林运动会,108544
106078,一 餐厅里的数学问题,106064
106079,二 游乐园里的数学问题,106064
106080,三 市场里的数,106064
106081,四 商店里的计算,106064
106082,五 教室里的测量,106064
108644,一 兔子王国里的数学,108569
108645,二 图形小世界,108569
108646,三 玩具城里的计算,108569
108647,四 联欢会里的数学问题,108569
106113,一 绿化家园,106066
106114,二 图形工作室,106066
106115,三 绿色饲养场,106066
106116,四 阅览室里的书,106066
108683,一 花果山上学数学,108571
108684,二 快乐的夏令营,108571
108685,三 绿色的田野,108571
108686,四 美丽的校园,108571
106145,一 旅游中的数学问题,106068
106146,二 篮球场上的数学问题,106068
106147,三 周末活动中的数学问题,106068
106148,四 丰收的果园,106068
108724,一 除数是两位数的除法,108591
108725,二 几何小天地,108591
108726,三 统计,108591
108727,四 混合运算与应用问题,108591
108728,五 万以上的数,108591
106206,一 自然数与整数,106070
106207,二 可能性,106070
106208,三 分数与除法,106070
106209,四 几何小天地,106070
106210,五 代数式与方程,106070
108771,一 小数的意义与加减法,108594
108772,二 小数乘法与除法（一）,108594
108773,三 平均数,108594
108774,四 图形的面积,108594
108775,五 小数乘法与除法（二）,108594
108855,一 分数的意义与性质,108599
108856,二 分数四则运算,108599
108857,三 折线统计图和运行图,108599
108858,四 长方体,108599
108812,一 比和百分比,108589
108813,二 分数和百分数应用问题,108589
108814,三 圆的周长与面积,108589
108815,四 统计与可能性,108589
108816,五 用水中的数学问题,108589
108894,一 比例,108596
108895,二 比例尺,108596
108896,三 综合与实践,108596
108897,四 圆柱与圆锥,108596
108898,五 整理与复习,108596
108598,总复习,108596
11425,Unit 1 Hello!,11423
77447,Unit 2  Colours,11423
12282,Unit 3 Look at me!,11423
12284,Unit 4 We love animals,11423
12285,Unit 5 Let's eat!,11423
12286,Unit 6 Happy birthday!,11423
12287,Unit 1 Welcome back to school!,11424
12288,Unit 2 My family,11424
12292,Unit 3 At the zoo,11424
12291,Unit 4 Where is my car?,11424
12290,Unit 5 Do you like pears?,11424
12289,Unit 6 How many?,11424
12299,Unit 1 My classroom,12293
12300,Unit 2 My schoolbag,12293
12301,Unit 3 My friends,12293
12302,Unit 4 My home,12293
12303,Unit 5 Dinner is ready,12293
12304,Unit 6 Meet my family!,12293
114077,Unit 1 My school,12294
114078,Unit 2 What time is it?,12294
114079,Unit 3 Weather,12294
114081,Unit 4 At the farm,12294
114082,Unit 5 My clothes,12294
114083,Unit 6 Shopping,12294
98880,Unit 1 What's he like?,12295
98881,Unit 2 My week,12295
98882,Unit 3 What would you like?,12295
12314,Unit 4 What can you do?,12295
98884,Unit 5 There is a big bed,12295
12316,Unit 6 In a nature park,12295
12317,Unit 1 My day,12296
12318,Unit 2 My favourite season,12296
102931,Unit 3 My school calendar,12296
102932,Unit 4 When is Easter?,12296
102933,Unit 5 Whose dog is it?,12296
102934,Unit 6 Work quietly!,12296
98902,Unit 1 How can I get there?,12297
98903,Unit 2 Ways to go to school,12297
98904,Unit 3 My weekend plan,12297
12326,Unit 4 I have a pen pal,12297
12327,Unit 5 What does he do?,12297
98906,Unit 6 How do you feel?,12297
12329,Unit 1 How tall are you?,12298
12331,Unit 2 Last weekend,12298
102952,Unit 3 Where did you go?,12298
102953,Unit 4 Then and now,12298
88100,Module 1,12721
88104,Module 2,12721
88108,Module 3,12721
88110,Module 4,12721
88112,Module 5,12721
88114,Module 6,12721
88116,Module 7,12721
88118,Module 8,12721
88120,Module 9,12721
88122,Module 10,12721
12740,Module 1,12722
12741,Module 2,12722
12742,Module 3,12722
12743,Module 4,12722
12744,Module 5,12722
12745,Module 6,12722
12746,Module 7,12722
12747,Module 8,12722
12748,Module 9,12722
12749,Module 10,12722
93440,Module 1,12723
93445,Module 2,12723
93449,Module 3,12723
93453,Module 4,12723
93457,Module 5,12723
93461,Module 6,12723
93465,Module 7,12723
93469,Module 8,12723
93474,Module 9,12723
93480,Module 10,12723
12760,Module 1,12724
12761,Module 2,12724
12762,Module 3,12724
94841,Module 4,12724
94844,Module 5,12724
94845,Module 6,12724
94846,Module 7,12724
94847,Module 8,12724
94862,Module 9,12724
94863,Module 10,12724
100021,Module 1,12725
100022,Module 2,12725
100023,Module 3,12725
100024,Module 4,12725
100025,Module 5,12725
100026,Module 6,12725
100027,Module 7,12725
100028,Module 8,12725
100029,Module 9,12725
100030,Module 10,12725
12780,Module 1,12726
12781,Module 2,12726
12782,Module 3,12726
103317,Module 4,12726
12784,Module 5,12726
12785,Module 6,12726
12786,Module 7,12726
103318,Module 8,12726
12788,Module 9,12726
12789,Module 10,12726
100062,Module 1,12727
100063,Module 2,12727
100064,Module 3,12727
100065,Module 4,12727
100066,Module 5,12727
100067,Module 6,12727
100068,Module 7,12727
100069,Module 8,12727
100070,Module 9,12727
100071,Module 10,12727
12808,Module 1,12728
103337,Module 2,12728
12817,Module 3,12728
12800,Module 4,12728
12801,Module 5,12728
103338,Module 6,12728
12803,Module 7,12728
103339,Module 8,12728
103340,Module 9,12728
12806,Module 10,12728
47453,Unit 1 good friends,40313
47454,Unit 2 things in the kitchen,40313
47455,Unit 3 A rainy weekend,40313
47456,Unit 4 Revision,40313
47457,Unit 5 Dinosaurs,40313
47458,Unit 6 At Animal Land,40313
47459,Unit 7 Holiday postcards,40313
47460,Unit 8 Revision,40313
47461,Unit 1 Remember the rules,40315
47462,Unit 2 Helping people,40315
47463,Unit 3 Changes in our city,40315
47464,Unit 4 Revision,40315
47465,Unit 5 A busy week,40315
47466,Unit 6 The typhoon,40315
47467,Unit 7 Summer holiday,40315
47468,Unit 8 Revision,40315
47328,Unit 1  A  healthy  body,40317
47329,Unit 2  The natural world,40317
47330,Unit 3 Space,40317
47331,Unit 4   Revision(unit1-3),40317
47332,Unit 5 Faster,higher,and stronger,40317
47333,Unit 6   Famous stories,40317
47334,Unit 7   International food,40317
47335,Unit 8  Revision(unit5-7),40317
47320,Unit 1  Being  Polite,40319
47321,Unit 2  Fire and safety,40319
47322,Unit 3  Let’s go shopping,40319
47323,Unit 4 Revision(unit1-3),40319
47324,Unit 5 Active animals,40319
47325,Unit 6   Busy  people,40319
47326,Unit 7  Good memories,40319
47327,Unit 8  Revision(unit5-7),40319
77406,Unit 1 Hello!,77398
77407,Unit 2 I'm Liu Tao,77398
77408,Unit 3 My friends,77398
77409,Unit 4 My family,77398
77411,Unit 5 Look at me!,77398
77412,Unit 6 Colours,77398
77610,Unit 7 Would you like a pie?,77398
77611,Unit 8 Happy New year!,77398
77855,Unit  1  In class,77399
77856,Unit  2  In the library,77399
77857,Unit  3  Is this your pencil?,77399
77858,Unit  4  Where's the bird?,77399
77860,Unit  5  How old are you?,77399
77861,Unit  6  What time is it?,77399
77862,Unit  7  On the farm,77399
77863,Unit  8  We're twins!,77399
93236,Unit 1 I like dogs,93232
93237,Unit 2 Let's make a fruit salad,93232
93238,Unit 3 How many?,93232
93239,Unit 4 I can play basketball,93232
93241,Unit 5 Our new home,93232
93242,Unit 6 At the snack bar,93232
93689,Unit 7 How much?,93232
93690,Unit 8 Dolls,93232
95423,Unit 1 Our school subjects,28459
95424,Unit 2 After school,28459
95425,Unit 3 My day,28459
95426,Unit 4 Drawing in the park,28459
95429,Unit 5 Seasons,28459
95430,Unit 6 Whose dress is this?,28459
95431,Unit 7 What's the matter?,28459
95432,Unit 8 How are you?,28459
99007,Unit 1 Goldilocks and the three bears,28460
99008,Unit 2 A new student,28460
99009,Unit 3 Our animal friends,28460
99010,Unit 4 Hobbies,28460
99012,Unit 5 What do they do?,28460
99013,Unit 6 My e-friend,28460
99014,Unit 7 At weekends,28460
99015,Unit 8 At Christmas,28460
103445,Unit 1 Cinderella,28461
103446,Unit 2 How do you come to school?,28461
103447,Unit 3 Asking the way,28461
103448,Unit 4 Seeing the doctor,28461
103450,Unit 5 Helping our parents,28461
103451,Unit 6 In the kitchen,28461
103452,Unit 7 Chinese festivals,28461
103453,Unit 8 Brithdays,28461
99017,Unit 1 The king's new clothes,28462
99018,Unit 2 What a day!,28462
99019,Unit 3 Holiday fun,28462
99020,Unit 4 Then and now,28462
99022,Unit 5 Signs,28462
99023,Unit 6 Keep our city clean,28462
99024,Unit 7 Protect the Earth,28462
99025,Unit 8 Chinese New Year,28462
102963,Unit 1 The lion and the mouse,28463
102964,Unit 2 Good habits,28463
102965,Unit 3 A healthy diet,28463
102966,Unit 4 Road safety,28463
102968,Unit 5 A party,28463
102969,Unit 6 An interesting country,28463
102970,Unit 7 Summer holiday plans,28463
102971,Unit 8 Our dreams,28463
52003,unit 1 mocky the juggler,48666
52004,unit 2 A good friend,48666
52005,unit 3 It is too expensive,48666
52006,unit 4 where is Mocky?,48666
52007,unit 5 our town,48666
52008,unit 6 Review,48666
48699,unit 7 Today is Monday,48667
48700,unit 8 Mocky is late,48667
48701,unit 9 Day and night,48667
48702,unit 10 Let’s go,48667
48703,unit 11 Uncle Jack’s farm,48667
48704,unit 12 Review,48667
124453,Unit 1 Ann had a dream,48668
124454,Unit 2 Mocky had a bad day,48668
124455,Unit 3 Mocky won a prize,48668
124456,Unit 4 Mocky got a birthday gift,48668
124457,Unit 5 Ann is taller than Mocky,48668
124458,Unit 6 Review,48668
48708,unit 7 At the airport,48669
48709,unit 8 The concert,48669
48710,unit 9 A football game,48669
48711,unit 10 Buying e-books,48669
48712,unit 11 Cooking with mocky,48669
48713,unit 12 Review,48669
52011,unit 1 Meeting the BINGO Kids,48670
52012,unit 2 Charlie’s chores,48670
52013,unit 3 Redrock Bay Health Club,48670
52014,unit 4 Choosing a gift,48670
52015,unit 5 The broken computer,48670
52016,unit 6 Review,48670
48717,unit 7 The mountain bike race,48671
48718,unit 8 In the emergency room,48671
48719,unit 9 life in the year 2050,48671
48720,unit 10 Review1,48671
48721,unit 11 Review2,48671
48722,unit 12 Review3,48671
126889,Unit 1 School,58237
126890,Unit 2 Face,58237
126891,Unit 3 Animals,58237
126893,Unit 4 Numbers,58237
126894,Unit 5 Colours,58237
126895,Unit 6 Fruit,58237
126926,Unit 1 Classroom,58238
126927,Unit 2 Room,58238
126928,Unit 3 Toys,58238
126930,Unit 4 Food,58238
126931,Unit 5 Drink,58238
126932,Unit 6 Clothes,58238
126959,Unit 1 My Family,58239
126960,Unit 2 Boys and Girls,58239
126961,Unit 3 My Friends,58239
126963,Unit 4 In the Community,58239
126964,Unit 5 In the Park,58239
126965,Unit 6 Happy Holidays,58239
126992,Unit 1Playtime,58240
126993,Unit 2 Weather,58240
126994,Unit 3 Seasons,58240
126996,Unit 4 Time,58240
126997,Unit 5 My Day,58240
126998,Unit 6 My Week,58240
127026,Unit 1Myself,58241
127027,Unit 2 My Body,58241
127028,Unit 3 Food,58241
127030,Unit 4 Pets,58241
127031,Unit 5 Clothes,58241
127032,Unit 6 Birthdays,58241
106076,Unit 1 School Subjects,58242
127059,Unit 2 My School,58242
127060,Unit 3 After School Activities,58242
127062,Unit 4 My Family,58242
127063,Unit 5 Family Actvities,58242
127064,Unit 6 My Home,58242
52096,Unit 1 School and Numbers,48486
52097,Unit 2  Friends and Colours,48486
52098,Unit 3 Body and Feelings,48486
52099,Unit 4 Family,48486
78002,Unit 1  Animals on the farm,48487
78003,Unit 2 Animals at the Zoo,48487
78004,Unit 3 Food and Meals,48487
78005,Unit 4 Food and Restaurants,48487
88035,Unit 1 The Clothes We Wear,87435
88039,Unit 2 At Home,87435
88041,Unit 3 Let's Go!,87435
88043,Unit 4 Shopping in the City,87435
48534,Unit 1 Hello Again,87436
48535,Unit 2 Days and Months,87436
48536,Unit 3 All about Me,87436
48537,Unit 4 My Favourites,87436
52172,unit 1 My family,48490
52173,unit 2 My Country and English-speaking Countries,48490
52174,Unit 3 A Travel Plan,48490
52175,Unit 4 Jenny and Danny Come to China,48490
114005,Unit1 Going to Beijing,48491
48574,Unit 2 In Beijing,48491
48575,Unit 3 Writing Home,48491
48576,Unit 4 Did You Have a Nice Trip?,48491
52178,Unit 1 Li Ming Comes to Canada,48492
52179,Unit 2 School in Canada,48492
52180,Unit 3  Winter in canada,48492
52181,Unit 4 christmas,48492
48610,Unit 1 Sports,48493
48611,Unit 2 Good Health to You!,48493
48612,Unit 3 What Will You Do This Summer?,48493
48613,Unit 4 Li Ming Comes Home,48493
88347,Module 1 Getting to know you,88379
88349,Module 2 My family, my friends and me,88379
88351,Module 3 Places and activities,88379
88352,Module 4 The world around us,88379
88391,Module 1 Using my five senses,88390
88392,Module 2 My favourite things,88390
88393,Module 3 Things around us,88390
88394,Module 4 Things we enjoy,88390
93802,Module 1 Getting to know you,93784
93803,Module 2 My family, my friends and me,93784
93804,Module 3 Places and activities,93784
93805,Module 4 The world around us,93784
96848,Module 1 Using my five senses,96847
96849,Module 2 My favourite things,96847
96850,Module 3 Things around us,96847
96851,Module 4 Things we enjoy,96847
100425,Module  1  Getting to know you,100424
100426,Module2 my family,my friends and me,100424
100427,Module3 Places and activities,100424
100429,Module4 The world aroud us,100424
104071,Module 1 Using my five senses.,104070
104072,Module 2 My favourite things.,104070
104073,Module 3 My colourful life.,104070
104074,Module 4 Things we enjoy.,104070
110132,Module 1 Getting to know you,108477
110133,Module 2 My family, my friends and Me,108477
110134,Module 3 Places and activities,108477
110135,Module 4 The world around,108477
110145,Module 1 Using my five senses,108478
110146,Module 2 My favourite things,108478
110147,Module 3 My colourful life,108478
110148,Module 4 Things we enjoy,108478
121636,Module 1 Getting to know each other,121635
121637,Module 2 Relationships,121635
121638,Module 3 Out and about,121635
121639,Module 4 The natural world,121635
129253,Module 1 Changes and differences,129252
129254,Module 2 Work and play,129252
129255,Module 3 Things we do,129252
129256,Module 4 Things we enjoy,129252
134040,Module 1 Getting to know each other,134039
134041,Module 2 Relationships,134039
134042,Module 3 Out and about,134039
134043,Module 4 The natural world,134039
101094,Unit 1 Hello!,101084
101095,Unit 2 Numbers,101084
101096,Unit 3 Colours,101084
101098,Unit 4 School things,101084
101099,Unit 5 Happy birthday!,101084
101100,Unit 6 My classroom,101084
104007,Unit 1 Pets,101085
104008,Unit 2 The days of the week,101085
104009,Unit 3 Clothes,101085
104011,Unit 4 Feelings,101085
104012,Unit 5 Food,101085
104013,Unit 6 Body,101085
101112,Unit 1   When is your birthday?,101086
101113,Unit 2   In the classroom,101086
101114,Unit 3   Numbers,101086
101116,Unit 4   School,101086
101117,Unit 5   Free time,101086
101118,Unit 6   Games,101086
103999,Unit 1 Time,101087
104000,Unit 2 Friends,101087
104001,Unit 3 Animals,101087
104003,Unit 4 My room,101087
104004,Unit 5 School life,101087
104005,Unit 6 Holidays,101087
101130,Unit 1   My family,101088
101131,Unit 2   Mascots,101088
101132,Unit 3   Time,101088
101134,Unit 4   What do you collect?,101088
101135,Unit 5   Aparty,101088
101136,Unit 6   Dreams,101088
103987,Unit 1 A phone call,101089
103988,Unit 2 Life in the Arctic,101089
103989,Unit 3 Television,101089
103991,Unit 4 In town,101089
103992,Unit 5 On the beach,101089
103993,Unit 6 Adventures,101089
101148,Unit 1   School is great fun!,101090
101149,Unit 2   Big cities,101090
101150,Unit 3   Festivals,101090
101152,Unit 4   Accidents,101090
101153,Unit 5   Animals in danger,101090
101154,Unit 6   Children of our world,101090
103970,Unit 1 My cousins and l,101091
103971,Unit 2 Food and health,101091
103972,Unit 3 mary's diary,101091
103975,Unit 4 My heroes,101091
103976,Unit 5 I love reading,101091
103978,Unit 6 The world of my dreams,101091
125479,Lesson 1 Hello!,125470
125480,Lesson 2 Good morning!,125470
125481,Lesson 3 I am a pupil.,125470
125482,Lesson 4 A box?,125470
125483,Lesson 5 Is it a tree?,125470
125484,Lesson 6 What is this?,125470
125485,Lesson 7 It’s an apple.,125470
125486,Lesson 8 It’s not a ball.,125470
125488,Lesson 9 Show me a ball.,125470
125489,Lesson 10 Are you Ann?,125470
125490,Lesson 11 I am hot.,125470
125491,Lesson 12 Are you a teacher?,125470
125492,Lesson 13 This is Peter.,125470
125493,Lesson 14 Who is she?,125470
125494,Lesson 15 He is a bus driver.,125470
125495,Lesson 16 Numbers 1~10,125470
125525,Lesson 1 How old are you?,125471
125526,Lesson 2 Happy birthday!,125471
125527,Lesson 3 Touch your nose.,125471
125528,Lesson 4 Left and right,125471
125529,Lesson 5 Who is on the left of Mary?,125471
125530,Lesson 6 What colour is it?,125471
125531,Lesson 7 Where is the red dress?,125471
125532,Lesson 8 It’s in the box.,125471
125534,Lesson 9 I can draw a car.,125471
125535,Lesson 10 Tom can swim.,125471
125536,Lesson 11 I have black hair.,125471
125537,Lesson 12 Tom has a short ruler.,125471
125538,Lesson 13 This is your ball.,125471
125539,Lesson 14 What is wrong?,125471
125540,Lesson 15 It’s tall.,125471
125541,Lesson 16 Games,125471
125502,Lesson 1 Nice to meet you.,125472
125503,Lesson 2 What is it?,125472
125504,Lesson 3 Where is the cat?,125472
125505,Lesson 4 Put up your left hand.,125472
125506,Lesson 5 The park is on your left.,125472
125507,Lesson 6 I can see with my eyes.,125472
125508,Lesson 7 This is my family.,125472
125509,Lesson 8 What’s the weather like?,125472
125511,Lesson 9 What day is it today?,125472
125512,Lesson 10 What is he?,125472
125513,Lesson 11 Please give me a banana.,125472
125514,Lesson 12 It’s a small flower.,125472
125515,Lesson 13 The dress is clean.,125472
125516,Lesson 14 Is the cat fat or thin?,125472
125517,Lesson 15 These are pigs.,125472
125518,Lesson 16 How many pupils can you see?,125472
125548,Lesson 1 How old is he?,125473
125549,Lesson 2 How much is the football?,125473
125550,Lesson 3 What time is it?,125473
125551,Lesson 4 I get up at half past six.,125473
125552,Lesson 5 What are you doing?,125473
125553,Lesson 6 What is it doing?,125473
125554,Lesson 7 Where are you going?,125473
125555,Lesson 8 I can swim.,125473
125557,Lesson 9 Be careful!,125473
125558,Lesson 10 Who has a watch?,125473
125559,Lesson 11 Whose key is this?,125473
125560,Lesson 12 Do you have a pen?,125473
125561,Lesson 13 I want some soup.,125473
125562,Lesson 14 Do you want milk or water?,125473
125563,Lesson 15 Where is Tom?,125473
125564,Lesson 16 Sue is behind John.,125473
7724,植物,7422
7729,动物,7422
44722,我们周围的材料,7422
44734,水和空气,7422
98314,植物的生长变化,7423
98315,动物的生命周期,7423
98316,温度与水的变化,7423
98317,磁铁,7423
7738,天气,7424
7727,溶解,7424
7740,声音,7424
44767,我们的身体,7424
7525,1 电,7425
7526,2 新的生命,7425
7527,3 食物,7425
7528,4 岩石和矿物,7425
7552,生物与环境,7426
44786,光,7426
44798,地球表面及其变化,7426
44810,运动和力,7426
97023,沉和浮,7427
97024,热,7427
97025,时间的测量,7427
97050,地球的运动,7427
44822,工具和机械,7428
7557,形状与结构,7428
7565,能量,7428
24541,生物的多样性,7428
47295,第一单元 微小世界,47294
47296,第二单元 物质的变化,47294
47297,第三单元 宇宙,47294
47298,第四单元 环境和我们,47294
20178,第一单元 我们都是科学家,20170
20179,第二单元 我眼里的生命世界,20170
20186,第三单元  生命之源-水,20170
20188,第四单元  他们是什么做的,20170
90874,第五单元 提出问题,20170
20211,第一单元《土壤与生命》,20171
20212,第二单元《植物的一生》,20171
20213,第三单元《固体和液体》,20171
90883,第四单元 关心天气,20171
90884,第五单元 观察与测量,20171
20238,第一单元 我们周围的空气,20172
20239,第二单元 冷和热,20172
20240,第三单元 奇妙的声音王国,20172
20241,第四单元 吃的学问,20172
90904,第五单元 排序和分类,20172
90914,第一单元 骨骼与肌肉,20173
20265,第二单元 养蚕,20173
20266,第三单元 物体的运动,20173
20267,第四单元 无处不在的力,20173
90915,第五单元 调查与预测,20173
20291,第一单元《白天和黑夜》,20174
20292,第二单元《光与色彩》,20174
20293,第三单元《电和磁》,20174
20294,第四单元《呼吸和血液循环》,20174
20295,第五单元《解释与建立模型》,20174
20315,第一单元 神奇的机械,20175
20322,第二单元 形状与结构,20175
20323,第三单元 他们是怎样延续后代的,20175
90938,第四单元 岩石与矿物,20175
20324,第五单元 人体的“司令部”,20175
90939,第六单元 交流与质疑,20175
20344,第一单元  显微镜下的世界,20176
90953,第二单元 我们的地球,20176
20345,第三单元《物质在变化》,20176
20347,第四单元  探索宇宙,20176
20348,第五单元  假设与实验,20176
20368,第一单元  我们长大了,20177
20369,第二单元  遗传与变异,20177
20370,第三单元 进化,20177
20371,第四单元  共同的家园,20177
90964,第五单元 神奇的能量,20177
90965,第六单元 拓展与应用,20177
94382,1 亲历科学,71684
94383,2 认识自己,71684
94384,3 寻找动物和植物,71684
94385,4 蚯蚓,71684
94386,5 凤仙花,71684
94387,6 观察土壤,71684
94388,7 土壤的保护,71684
94389,8 水与生命,71684
94390,9 浮与沉,71684
94391,10 流动的水,71684
94392,11 节约用水,71684
94393,12 认识空气,71684
109853,13 风,71684
94394,14 纸飞翼,71684
94395,15 食物的营养,71684
94396,16 食品的加工,71684
94397,17 保持健康,71684
94398,第一单元 常见的材料,71691
94399,第二单元 声,71691
94400,第三单元 光,71691
94401,第四单元 电,71691
94402,第五单元 磁,71691
94403,第六单元 信息与通信,71691
94429,1 运动着的世界,71696
94430,2 动物运动会,71696
94431,3 生命在于运动,71696
94432,4 小吊车,71696
94433,5 确定位置,71696
94434,6 做沙盘,71696
94435,7 动与静,71696
94436,8 推和拉,71696
94437,9 常见的力,71696
94438,10 怎样让小球动起来,71696
94439,11 让运动的物体停下来,71696
94440,12 我们的地球,71696
94441,13 太阳和影子,71696
94442,14 昼夜的形成,71696
94443,15 昼夜与生物行为,71696
94444,16 交通工具,71696
94445,17 交通与生活,71696
94446,18 展示会,71696
94447,第一单元,71700
94448,第二单元 天气,71700
94449,第三单元 物质的状态,71700
94450,第四单元 生长与变化,71700
94451,第五单元 有趣的变化,71700
94452,第六单元 农业与技术,71700
94453,第七单元,71700
94488,第一单元 生物生长的需要,71706
94489,第二单元 生物与环境,71706
94490,专题研究 生物的生活环境,71706
94491,第三单元 人与环境,71706
94492,第四单元 冷与热,71706
94493,第五单元 地表剧烈变化,71706
94494,专题研究 关于山地的研究,71706
94521,第一单元 巧妙的用力,71711
94522,第二单元 生命的延续,71711
94523,第三单元 生物的进化,71711
94524,第四单元 地表缓慢变化,71711
94525,第五单元 矿产资源,71711
94526,第六单元 工具与技术,71711
94555,第一单元 丰富多彩的生命世界,71716
94556,专题研究 植物栽培繁殖新技术,71716
94557,第二单元 无处不在的能量,71716
94558,专题研究 能量转换装置,71716
94559,第三单元 宝贵的资源,71716
94560,专题研究 能源问题研究,71716
94561,第四单元 太阳家族,71716
94562,专题研究 开发太阳系的计划,71716
94563,第五单元 海洋资源,71716
94598,第一单元 风格各异的建筑,71721
94599,第二单元 奇妙的人体,71721
94600,第三单元 有序的生态系统,71721
94601,第四单元 宇宙与航天技术,71721
94602,第五单元 像科学家一样工作,71721
99593,第一单元,99618
99594,第二单元,99618
99595,第三单元,99618
99647,第一单元 让校园更美丽,99619
99648,第二单元 温馨的社区生活,99619
99649,第三单元 热爱自然珍爱生命,99619
107527,第一单元,107526
107528,第二单元,107526
107529,第三单元,107526
127385,月考专区,107526
127386,期中专区,107526
127387,期末专区,107526
99670,第一单元 引以为荣的家乡,99621
99671,第二单元 缩短时空的通信,99621
99672,第三单元 四通八达的交通,99621
99694,第一单元,99622
99695,第二单元,99622
99696,第三单元,99622
99715,第一单元 锦绣中华在我心中,99623
99716,第二单元 农业文明的历史发展,99623
99717,第三单元 迅猛发展的现代工业,99623
99741,第一单元 绚丽多彩的世界,99624
99742,第二单元 日益繁荣的祖国,99624
99743,第三单元 密切联系的世界,99624
99744,第四单元 我们共有的家园,99624
99768,第一单元,99625
99769,第二单元,99625
99770,第三单元,99625
99771,第四单元,99625
109843,第一单元 家庭、学校和社区,23890
109844,第二单元 我在学习中长大,23890
24104,第三单元 我和规则交朋友,23890
24105,第四单元 我的角色与责任,23890
24080,第一单元　在爱的阳光下,23891
24081,第二单元　我们共欢乐,23891
24082,第三单元　生活不能没有他们,23891
24083,第四单元　寻路和行路,23891
24057,第一单元　珍爱生命,23892
24058,第二单元　安全地生活,23892
24059,第三单元　花钱的学问,23892
24060,第四单元　关心你，爱护他,23892
24034,第一单元　一方水土养一方人,23893
24035,第二单元　生产与生活,23893
24036,第三单元　交通与生活,23893
24037,第四单元　通信与生活,23893
23982,第一单元　让诚信伴随着我,23894
23983,第二单元　我们的民主生活,23894
23984,第三单元　我爱祖国山和水,23894
23985,第四单元　我们都是中华儿女,23894
23960,第一单元　成长的快乐与烦恼,23895
23961,第二单元　追根寻源,23895
23962,第三单元　独具魅力的中华文化,23895
23963,第四单元　我们生活的地球,23895
23906,第一单元　走向文明,23896
23909,第二单元　不屈的中国人,23896
23910,第三单元　腾飞的祖国,23896
23912,第四单元　漫游世界,23896
23940,第一单元　你我同行,23897
23941,第二单元　人类的家园,23897
23942,第三单元　同在一片蓝天下,23897
23943,第四单元　再见，我的小学生活,23897
107031,第一单元 我们一起在成长,33153
107032,第二单元 我的家庭,33153
107033,第三单元 为中华之崛起而读书,33153
107034,第四单元 七彩的社会生活,33153
100912,第一单元 话说社区,33155
100913,第二单元 生我养我的地方,33155
100914,第三单元 东西南北中,33155
100915,第四单元 人类共同的家园,33155
107053,第一单元 成长的脚步,33156
107054,第二单元 温馨一家人,33156
107055,第三单元 生活在集体中,33156
107056,第四单元 走向信息时代,33156
100934,第一单元 这是我们的社区,33157
100935,第二单元 我看家乡新变化,33157
100936,第三单元 好大一个家,33157
100937,第四单元 共同生活的世界,33157
107077,第一单元 亲情树下我成长,33158
107078,第二单元 成长的摇篮,33158
107079,第三单元 交往是堂必修课,33158
107080,第四单元 安全伴我行,33158
100955,第一单元 文明古国的荣辱,33159
100956,第二单元 富国强民之路,33159
100957,第三单元 巨龙腾飞,33159
100958,第四单元 生活在地球村,33159
107098,第一单元 珍爱生命，崇尚科学,33160
